.model_id,.model_desc,.key,.index,.value,.conf_lo,.conf_hi,mean,low,high
2,GLMNET,prediction,15/11/2020,6.288496426,5.868531888,6.708460963,537.3432811,352.7292847,818.3087223
2,GLMNET,prediction,22/11/2020,6.226848963,5.806884426,6.646813501,505.1580455,331.5813281,769.3257682
2,GLMNET,prediction,29/11/2020,6.165013368,5.74504883,6.584977905,474.8075033,311.6388937,723.1350478
2,GLMNET,prediction,06/12/2020,6.090182481,5.670217943,6.510147018,440.5019693,289.0977523,670.9251954
2,GLMNET,prediction,13/12/2020,5.889374346,5.469409808,6.309338883,360.1792403,236.3200871,548.681425
2,GLMNET,prediction,20/12/2020,5.90820785,5.488243312,6.328172387,367.0459703,240.8320101,559.1319534
2,GLMNET,prediction,27/12/2020,5.809384217,5.389419679,6.229348754,332.4137519,218.0762142,506.4249176
2,GLMNET,prediction,03/01/2021,5.656804558,4.669652961,6.643956155,285.2325401,105.6607206,767.1278223
2,GLMNET,prediction,10/01/2021,5.651504998,4.664353401,6.638656595,283.719646,105.0969609,763.0678504
2,GLMNET,prediction,17/01/2021,5.574312829,4.587161232,6.561464425,262.5683768,97.21522381,706.3067345
2,GLMNET,prediction,24/01/2021,5.493520194,4.506368597,6.480671791,242.111502,89.59224355,651.4090815
2,GLMNET,prediction,31/01/2021,5.442868182,4.455716585,6.430019779,230.1040823,85.11783951,619.1862143
2,GLMNET,prediction,07/02/2021,5.424548052,4.437396455,6.411699648,225.9087721,83.55451337,607.9277651
2,GLMNET,prediction,14/02/2021,5.261799788,4.274648192,6.248951385,191.8282292,70.85485573,516.4699134
2,GLMNET,prediction,21/02/2021,5.074554683,4.087403086,6.06170628,158.9009695,58.58495362,428.1069891
2,GLMNET,prediction,28/02/2021,5.002397582,4.015245985,5.989549178,147.7694187,54.43693038,398.2345858
2,GLMNET,prediction,07/03/2021,5.06433584,4.077184244,6.051487437,157.2752871,57.97916487,423.7443409
2,GLMNET,prediction,14/03/2021,4.824676061,3.837524464,5.811827658,123.5461165,45.41044141,333.2294248
2,GLMNET,prediction,21/03/2021,4.868506324,3.881354727,5.855657921,129.126405,47.48986113,348.2045734
2,GLMNET,prediction,28/03/2021,4.986076651,3.998925054,5.973228247,145.36107,53.5394915,391.7715902
2,GLMNET,prediction,04/04/2021,4.995789019,4.008637422,5.982940616,146.7895081,54.07177983,395.6049177
2,GLMNET,prediction,11/04/2021,5.043741639,4.056590042,6.030893235,154.0490686,56.77695779,415.0865267
2,GLMNET,prediction,18/04/2021,5.158424241,4.171272644,6.145575838,172.8902305,63.79786429,465.6482854
2,GLMNET,prediction,25/04/2021,5.137310074,4.150158477,6.124461671,169.2571726,62.44405396,455.8986852
2,GLMNET,prediction,02/05/2021,5.115248638,4.128097041,6.102400235,165.5421846,61.05971343,445.9292188
2,GLMNET,prediction,09/05/2021,5.22548942,4.238337824,6.212641017,184.952157,68.29257957,498.017426
2,GLMNET,prediction,16/05/2021,5.311240787,4.32408919,6.298392384,201.6014578,74.4967184,542.6971509
2,GLMNET,prediction,23/05/2021,5.199218072,4.212066475,6.186369668,180.1305554,66.49587432,485.0782739
2,GLMNET,prediction,30/05/2021,5.279200509,4.292048912,6.266352106,195.2129422,72.11612366,525.5530603
2,GLMNET,prediction,06/06/2021,5.358862872,4.371711275,6.346014469,211.4831884,78.1790129,569.2155621
2,GLMNET,prediction,13/06/2021,5.46573209,4.478580493,6.452883687,235.4488937,87.10951183,633.5294413
2,GLMNET,prediction,20/06/2021,5.524646439,4.537494842,6.511798036,249.7976501,92.45638364,672.0354721
2,GLMNET,prediction,27/06/2021,5.403483582,4.416331985,6.390635179,221.1790486,81.79204528,595.2351753
2,GLMNET,prediction,04/07/2021,5.205164351,4.537294677,5.873034026,181.2108169,92.43767876,354.3254129
2,GLMNET,prediction,11/07/2021,5.144686947,4.476817273,5.812556622,170.5177822,86.95429222,333.4731549
2,GLMNET,prediction,18/07/2021,5.055698328,4.387828653,5.723568002,155.9140695,79.46551062,304.9947675
2,GLMNET,prediction,25/07/2021,4.887294595,4.21942492,5.555164269,131.5943669,66.99437087,257.5694361
2,GLMNET,prediction,01/08/2021,4.810466951,4.142597277,5.478336626,121.7889406,61.96614978,238.4480842
2,GLMNET,prediction,08/08/2021,4.524379289,3.856509614,5.192248963,91.23865447,46.29996777,178.8726253
2,GLMNET,prediction,15/08/2021,4.456382659,3.788512985,5.124252334,85.17521949,43.19063925,167.0484506
2,GLMNET,prediction,22/08/2021,4.364368321,3.696498647,5.032237996,77.59973449,39.30593171,152.2756594
2,GLMNET,prediction,29/08/2021,4.227813925,3.559944251,4.8956836,67.56717524,34.16123688,132.7113804
2,GLMNET,prediction,05/09/2021,4.315062877,3.647193203,4.982932552,73.81832768,37.36682688,144.901619
2,GLMNET,prediction,12/09/2021,4.147274905,3.479405231,4.81514458,62.26137194,31.44042176,122.364647
2,GLMNET,prediction,19/09/2021,4.093266845,3.42539717,4.761136519,58.93537179,29.7348494,115.8786853
2,GLMNET,prediction,26/09/2021,4.089011119,3.421141445,4.756880794,58.68084528,29.60432825,115.3823386
2,GLMNET,prediction,03/10/2021,4.153859513,3.485989838,4.821729187,62.67929768,31.65473402,123.1796351
2,GLMNET,prediction,10/10/2021,4.287716349,3.619846675,4.955586024,71.80002869,36.33184347,140.9657773
2,GLMNET,prediction,17/10/2021,4.625789725,3.95792005,5.293659399,101.083359,51.34833074,198.0705728
2,GLMNET,prediction,24/10/2021,4.760231381,4.092361706,5.428101055,115.7729418,58.88114653,226.7164138
2,GLMNET,prediction,31/10/2021,4.695709117,4.027839442,5.363578791,108.4764127,55.13948753,212.4876086
2,GLMNET,prediction,07/11/2021,4.593335043,3.925465369,5.261204718,97.82346169,49.67665589,191.7135169
2,GLMNET,prediction,14/11/2021,4.357605781,3.689736106,5.025475455,77.06999382,39.03428078,151.2426235
2,GLMNET,prediction,21/11/2021,4.430610354,3.762740679,5.098480028,82.98266042,42.06629529,162.772788
2,GLMNET,prediction,28/11/2021,4.378700685,3.710831011,5.04657036,78.73436605,39.8877706,154.4882802
2,GLMNET,prediction,05/12/2021,4.13908898,3.471219305,4.806958654,61.74563287,31.17595085,121.3589153
2,GLMNET,prediction,12/12/2021,4.341238392,3.673368718,5.009108067,75.80259222,38.38435743,148.7710908
2,GLMNET,prediction,19/12/2021,4.374540681,3.706671006,5.042410355,78.40335969,39.71803059,153.8427917
2,GLMNET,prediction,26/12/2021,3.981767259,3.313897585,4.649636934,52.61169632,26.49206959,103.5470212
2,GLMNET,prediction,02/01/2022,4.234844801,3.441569071,5.028120532,68.05096128,30.23593112,151.6458499
2,GLMNET,prediction,09/01/2022,4.29271039,3.499434659,5.085986121,72.16450434,32.09673574,160.7393551
2,GLMNET,prediction,16/01/2022,4.374078927,3.580803197,5.167354658,78.36670339,34.90236594,174.4500976
2,GLMNET,prediction,23/01/2022,4.473147773,3.679872043,5.266423504,86.6321354,38.64132134,192.7218764
2,GLMNET,prediction,30/01/2022,4.725067932,3.931792201,5.518343662,111.7381566,49.99829501,248.2218995
2,GLMNET,prediction,06/02/2022,4.898656876,4.105381145,5.691932607,133.1095329,59.66586266,295.4660196
2,GLMNET,prediction,13/02/2022,5.147839685,4.354563954,5.941115415,171.059386,76.83287922,379.3589512
2,GLMNET,prediction,20/02/2022,5.035614004,4.242338274,5.828889735,152.7939938,68.57033629,338.9810005
2,GLMNET,prediction,27/02/2022,5.048135554,4.254859824,5.841411285,154.7318401,69.4469415,343.2648538
2,GLMNET,prediction,06/03/2022,5.106069409,4.312793679,5.89934514,164.0204506,73.6487425,363.7984977
2,GLMNET,prediction,13/03/2022,5.412014907,4.618739177,6.205290638,223.0826389,100.3661467,494.3629064
2,GLMNET,prediction,20/03/2022,5.476727542,4.683451811,6.270003273,238.0631019,107.1427173,527.4791074
2,GLMNET,prediction,27/03/2022,5.659149289,4.865873558,6.45242502,285.904466,128.7842632,633.2384703
2,GLMNET,prediction,03/04/2022,5.978613981,5.18533825,6.771889712,393.89266,177.6338626,871.9599791
2,GLMNET,prediction,10/04/2022,6.216223554,5.422947823,7.009499285,499.8083806,225.5459567,1106.100024
2,GLMNET,prediction,17/04/2022,6.230084296,5.436808566,7.023360027,506.7982872,228.7079147,1121.552093
2,GLMNET,prediction,24/04/2022,6.407739207,5.614463476,7.201014937,605.5209114,273.3661357,1339.790893
2,GLMNET,prediction,01/05/2022,6.591241944,5.797966214,7.384517675,727.6852948,328.6284838,1609.850654
2,GLMNET,prediction,08/05/2022,6.779798655,5.986522924,7.573074385,878.8915443,397.0282267,1944.11112
2,GLMNET,prediction,15/05/2022,6.964544652,6.171268921,7.757820382,1057.432852,477.7932717,2338.799176
2,GLMNET,prediction,22/05/2022,7.090820378,6.297544647,7.884096109,1199.892582,542.2364342,2653.724359
2,GLMNET,prediction,29/05/2022,7.000538044,6.207262314,7.793813775,1096.223354,495.3405647,2424.550468
2,GLMNET,prediction,05/06/2022,7.229307269,6.436031538,8.022582999,1378.266712,622.9258542,3048.042845
2,GLMNET,prediction,12/06/2022,7.206747096,6.413471365,8.000022826,1347.498588,609.0075688,2980.026032
2,GLMNET,prediction,19/06/2022,7.346898163,6.553622432,8.140173893,1550.376938,700.7817316,3428.514186
2,GLMNET,prediction,26/06/2022,7.298231846,6.504956115,8.091507576,1476.684841,667.4463339,3265.608522
2,GLMNET,prediction,03/07/2022,7.495023274,6.819965641,8.170080908,1798.066637,914.9535382,3532.62985
2,GLMNET,prediction,10/07/2022,7.40082954,6.725771906,8.075887173,1636.342107,832.6152009,3214.979233
2,GLMNET,prediction,17/07/2022,7.370275111,6.695217478,8.045332745,1587.070619,807.5297525,3118.202829
2,GLMNET,prediction,24/07/2022,7.295953524,6.62089589,7.971011157,1473.322032,749.6172668,2894.783977
2,GLMNET,prediction,31/07/2022,7.208860736,6.533803102,7.883918369,1350.351843,687.0098139,2653.252551
2,GLMNET,prediction,07/08/2022,6.950399497,6.275341864,7.625457131,1042.566547,530.3079857,2048.717239
2,GLMNET,prediction,14/08/2022,6.976733321,6.301675687,7.651790954,1070.412682,544.4852073,2103.41112
2,GLMNET,prediction,21/08/2022,7.091915992,6.416858359,7.766973626,1201.209019,611.0771637,2360.314243
2,GLMNET,prediction,28/08/2022,6.960510142,6.285452508,7.635567775,1053.171197,535.7071002,2069.546322
2,GLMNET,prediction,04/09/2022,6.885919411,6.210861778,7.560977044,977.4008088,497.130344,1920.722204
2,GLMNET,prediction,11/09/2022,6.653265092,5.978207459,7.328322725,774.3116612,393.7321599,1521.825432
2,GLMNET,prediction,18/09/2022,6.591162211,5.916104578,7.266219844,727.6271966,369.9638349,1430.13032
2,GLMNET,prediction,25/09/2022,6.568611899,5.893554265,7.243669532,711.3803004,361.6921001,1398.219041
2,GLMNET,prediction,02/10/2022,6.566972703,5.89191507,7.242030337,710.2135265,361.0980639,1395.927326
2,GLMNET,prediction,09/10/2022,6.393866968,5.718809335,7.068924602,597.165199,303.5420994,1173.883887
2,GLMNET,prediction,16/10/2022,6.269542467,5.594484834,6.944600101,527.2356375,267.9390661,1036.532006
2,GLMNET,prediction,23/10/2022,6.143997018,5.468939385,6.819054652,464.9121133,236.2084724,914.1194944
2,GLMNET,prediction,30/10/2022,6.14259858,5.467540946,6.817656213,464.2610192,235.8769828,912.8406504
2,GLMNET,prediction,06/11/2022,6.07279964,5.397742007,6.747857274,432.8937291,219.907046,851.2307075
2,GLMNET,prediction,13/11/2022,6.029995937,5.354938303,6.70505357,414.7133402,210.6509178,815.5217663
2,GLMNET,prediction,20/11/2022,5.814653718,5.139596085,6.489711351,334.1753132,169.6468275,657.3333088
2,GLMNET,prediction,27/11/2022,5.887178605,5.212120972,6.562236239,359.3870545,182.4828077,706.852854
2,GLMNET,prediction,04/12/2022,5.917802745,5.242745111,6.592860378,370.5943286,188.1887344,728.8655785
2,GLMNET,prediction,11/12/2022,5.986338533,5.311280899,6.661396166,396.9548404,201.6095847,780.6414768
2,GLMNET,prediction,18/12/2022,5.827537992,5.152480358,6.502595625,338.5217439,171.8597131,665.870334
2,GLMNET,prediction,25/12/2022,5.721687018,5.046629385,6.396744652,304.4197373,154.4974581,598.8890082
3,GLMNET,prediction,06/01/2019,4.952892364,4.228259556,5.677525172,140.5838844,67.59773771,291.225327
3,GLMNET,prediction,13/01/2019,5.0057261,4.281093291,5.730358908,148.2654254,71.31946305,307.0798208
3,GLMNET,prediction,20/01/2019,5.031070614,4.306437806,5.755703422,152.0968325,73.17578918,314.987742
3,GLMNET,prediction,27/01/2019,5.051193391,4.326560583,5.775826199,155.2087714,74.68353116,321.4107001
3,GLMNET,prediction,03/02/2019,4.722954109,3.998321301,5.447586917,111.5000998,53.50657303,231.1971782
3,GLMNET,prediction,10/02/2019,5.712003081,4.987370273,6.43663589,301.4763466,145.5505285,623.3030388
3,GLMNET,prediction,17/02/2019,5.688820229,4.964187421,6.413453037,294.5447397,142.192148,608.9963886
3,GLMNET,prediction,24/02/2019,5.186402501,4.461769693,5.911035309,177.8240749,85.6407009,368.0880778
3,GLMNET,prediction,03/03/2019,5.069394146,4.344761338,5.794026954,158.0779202,76.07364074,327.3325459
3,GLMNET,prediction,10/03/2019,4.82382788,4.099195072,5.548460689,123.4405237,59.29173757,255.8418918
3,GLMNET,prediction,17/03/2019,4.924594066,4.199961258,5.649226874,136.6334602,65.68374754,283.0717577
3,GLMNET,prediction,24/03/2019,5.193393714,4.468760905,5.918026522,179.0786525,86.24854681,370.6774922
3,GLMNET,prediction,31/03/2019,4.954528899,4.22989609,5.679161707,140.815781,67.71009217,291.7039553
3,GLMNET,prediction,07/04/2019,4.949720842,4.225088034,5.67435365,140.1355593,67.38052307,290.2999959
3,GLMNET,prediction,14/04/2019,4.854120791,4.129487983,5.578753599,127.2678674,61.14609494,263.7414262
3,GLMNET,prediction,21/04/2019,4.769612358,4.044979549,5.494245166,116.8735403,56.11001809,242.2878148
3,GLMNET,prediction,28/04/2019,4.708021084,3.983388276,5.432653892,109.8326143,52.69867226,227.7555331
3,GLMNET,prediction,05/05/2019,4.878378364,4.153745556,5.603011172,130.4173799,62.67204142,270.2419352
3,GLMNET,prediction,12/05/2019,5.034750287,4.310117479,5.759383095,152.6612166,73.44923465,316.1526156
3,GLMNET,prediction,19/05/2019,5.112688181,4.388055373,5.837320989,165.1163059,79.4837558,341.8595846
3,GLMNET,prediction,26/05/2019,5.312139275,4.587506467,6.036772083,201.7835745,97.24913698,417.5398402
3,GLMNET,prediction,02/06/2019,5.462096866,4.737464058,6.186729674,234.5909093,113.1443708,485.2532963
3,GLMNET,prediction,09/06/2019,5.745879945,5.021247136,6.470512753,311.8988404,150.6002522,644.8147854
3,GLMNET,prediction,16/06/2019,5.956588186,5.231955378,6.681220995,385.2899242,186.1584114,796.2920071
3,GLMNET,prediction,23/06/2019,6.02614769,5.301514882,6.750780498,413.116647,199.6405266,853.7256141
3,GLMNET,prediction,30/06/2019,6.007632018,5.28299921,6.732264827,405.5195488,195.959714,838.045408
3,GLMNET,prediction,07/07/2019,6.179398465,5.42029707,6.938499861,481.7015074,224.9462344,1030.222078
3,GLMNET,prediction,14/07/2019,6.081697065,5.32259567,6.840798461,436.7714915,203.9150842,934.2355857
3,GLMNET,prediction,21/07/2019,6.097507747,5.338406351,6.856609142,443.7479631,207.1806789,949.13981
3,GLMNET,prediction,28/07/2019,6.057356768,5.298255372,6.816458163,426.2446363,198.9876015,911.7464794
3,GLMNET,prediction,04/08/2019,6.037257288,5.278155892,6.796358683,417.7429669,195.0080818,893.5838903
3,GLMNET,prediction,11/08/2019,6.157174018,5.398072622,6.916275414,471.0920643,219.9800934,1007.556534
3,GLMNET,prediction,18/08/2019,6.139431105,5.380329709,6.8985325,462.7896481,216.0938415,989.8196208
3,GLMNET,prediction,25/08/2019,6.069292482,5.310191086,6.828393877,431.3746604,201.3888984,922.7060352
3,GLMNET,prediction,01/09/2019,6.030036989,5.270935593,6.789138385,414.7304066,193.5979419,887.1479901
3,GLMNET,prediction,08/09/2019,5.928825795,5.169724399,6.68792719,374.7130904,174.8663619,801.6567719
3,GLMNET,prediction,15/09/2019,5.903145269,5.144043873,6.662246664,365.1874163,170.407519,781.3065445
3,GLMNET,prediction,22/09/2019,5.948115314,5.189013918,6.707216709,382.0307655,178.2916694,817.2899281
3,GLMNET,prediction,29/09/2019,5.853911502,5.094810106,6.613012897,347.5952482,162.1728562,743.7234172
3,GLMNET,prediction,06/10/2019,5.764237521,5.005136125,6.523338916,317.6959524,148.1773886,679.8478886
3,GLMNET,prediction,13/10/2019,5.640374443,4.881273048,6.399475839,280.56813,130.7983427,600.5296567
3,GLMNET,prediction,20/10/2019,5.706936995,4.947835599,6.46603839,299.9478502,139.8697351,641.9316309
3,GLMNET,prediction,27/10/2019,5.645405945,4.88630455,6.404507341,281.9884108,131.4631575,603.5638815
3,GLMNET,prediction,03/11/2019,5.576257334,4.817155938,6.335358729,263.0813855,122.6130273,563.1717517
3,GLMNET,prediction,10/11/2019,5.570296608,4.811195213,6.329398004,261.511951,121.8783956,559.8188815
3,GLMNET,prediction,17/11/2019,5.642622588,4.883521193,6.401723984,281.201848,131.0949778,601.8835038
3,GLMNET,prediction,24/11/2019,5.72101333,4.961911934,6.480114725,304.2140488,141.8666866,651.0457481
3,GLMNET,prediction,01/12/2019,5.859085834,5.099984438,6.618187229,349.4036703,163.0193548,747.5868499
3,GLMNET,prediction,08/12/2019,5.979395283,5.220293887,6.738496678,394.2013108,183.9885418,843.2905409
3,GLMNET,prediction,15/12/2019,6.035244274,5.276142878,6.794345669,416.9008794,194.6139117,891.784892
3,GLMNET,prediction,22/12/2019,6.164067708,5.404966312,6.923169103,474.3577638,221.5087245,1014.53323
3,GLMNET,prediction,29/12/2019,6.100506103,5.341404707,6.859607498,445.083477,207.8058154,951.9929427
3,GLMNET,prediction,05/01/2020,6.012316956,5.431336757,6.593297155,407.4285357,227.4544293,729.1844366
3,GLMNET,prediction,12/01/2020,5.827810987,5.246830788,6.408791187,338.6144445,188.9632796,606.1592951
3,GLMNET,prediction,19/01/2020,5.79127952,5.210299321,6.37225972,326.431712,182.1488703,584.3791281
3,GLMNET,prediction,26/01/2020,5.770455454,5.189475255,6.351435653,319.6837561,178.3744023,572.3152003
3,GLMNET,prediction,02/02/2020,5.98058571,5.399605511,6.56156591,394.6720495,220.319091,706.3785187
3,GLMNET,prediction,09/02/2020,5.789231134,5.208250934,6.370211333,325.7616917,181.7740946,583.1812726
3,GLMNET,prediction,16/02/2020,5.788286273,5.207306074,6.369266472,325.4530933,181.6014801,582.6295634
3,GLMNET,prediction,23/02/2020,5.861961998,5.280981799,6.442942198,350.4129397,195.5627658,627.2525264
3,GLMNET,prediction,01/03/2020,5.673903175,5.092922976,6.254883375,290.1688022,161.8652181,519.5486621
3,GLMNET,prediction,08/03/2020,5.755627579,5.17464738,6.336607778,314.9637776,175.7342832,563.8768701
3,GLMNET,prediction,15/03/2020,5.715116145,5.134135946,6.296096345,302.4194421,168.7176113,541.450233
3,GLMNET,prediction,22/03/2020,5.876477407,5.295497208,6.457457606,355.5510427,198.4367628,636.4383754
3,GLMNET,prediction,29/03/2020,5.901454146,5.320473946,6.482434345,364.5686717,203.480772,652.5600019
3,GLMNET,prediction,05/04/2020,5.855843074,5.274862874,6.436823273,348.2692357,194.3636853,623.4200338
3,GLMNET,prediction,12/04/2020,5.945716352,5.364736153,6.526696551,381.1129907,212.7348339,682.1377694
3,GLMNET,prediction,19/04/2020,6.000044583,5.419064383,6.581024782,402.4467798,224.6678851,720.2781035
3,GLMNET,prediction,26/04/2020,5.955432401,5.374452202,6.5364126,384.8437138,214.8216132,688.8075187
3,GLMNET,prediction,03/05/2020,6.164457958,5.583477758,6.745438157,474.5433084,264.9950656,849.1715536
3,GLMNET,prediction,10/05/2020,5.958036049,5.37705585,6.539016248,385.8496239,215.3842689,690.6058748
3,GLMNET,prediction,17/05/2020,6.086668179,5.50568798,6.667648379,438.9531216,245.0877009,785.5437748
3,GLMNET,prediction,24/05/2020,6.192312492,5.611332293,6.773292692,487.9755521,272.5083887,873.185584
3,GLMNET,prediction,31/05/2020,6.183160648,5.602180448,6.764140847,483.5209388,270.0167016,865.2216711
3,GLMNET,prediction,07/06/2020,6.401016235,5.820036036,6.981996434,601.4569648,335.9841969,1076.066515
3,GLMNET,prediction,14/06/2020,6.540072881,5.959092681,7.12105308,691.3370342,386.2585979,1236.753201
3,GLMNET,prediction,21/06/2020,6.551365255,5.970385056,7.132345455,699.1994726,390.6564514,1250.809589
3,GLMNET,prediction,28/06/2020,6.672835759,6.091855559,7.253815958,789.634477,441.2412551,1412.488382
3,GLMNET,prediction,05/07/2020,6.792743995,6.301250543,7.284237447,890.3560858,544.2533468,1456.149555
3,GLMNET,prediction,12/07/2020,6.726402408,6.234908956,7.21789586,833.1409625,509.2541608,1362.616799
3,GLMNET,prediction,19/07/2020,6.972794227,6.481300776,7.464287679,1066.200589,651.819566,1743.612382
3,GLMNET,prediction,26/07/2020,6.995157791,6.503664339,7.486651243,1090.335867,666.5834086,1783.067668
3,GLMNET,prediction,02/08/2020,7.044959819,6.553466367,7.53645327,1146.062744,700.6722163,1874.167505
3,GLMNET,prediction,09/08/2020,6.912500055,6.421006603,7.403993507,1003.75605,613.6214827,1641.530808
3,GLMNET,prediction,16/08/2020,6.961792677,6.470299225,7.453286129,1054.524076,644.6769008,1724.524133
3,GLMNET,prediction,23/08/2020,6.986913815,6.495420363,7.478407267,1081.375904,661.1024903,1768.420316
3,GLMNET,prediction,30/08/2020,6.908706175,6.417212723,7.400199627,999.9513484,611.2941004,1635.311049
3,GLMNET,prediction,06/09/2020,6.853334919,6.361841468,7.344828371,946.033928,578.3121593,1547.169232
3,GLMNET,prediction,13/09/2020,6.911195097,6.419701645,7.402688549,1002.445741,612.8199506,1639.388772
3,GLMNET,prediction,20/09/2020,6.87347293,6.381979479,7.364966382,965.2986331,590.0966134,1578.662321
3,GLMNET,prediction,27/09/2020,6.833782552,6.3422891,7.325276004,927.6970218,567.095251,1517.192868
3,GLMNET,prediction,04/10/2020,6.747952079,6.256458628,7.239445531,851.3115077,520.369304,1392.321204
3,GLMNET,prediction,11/10/2020,6.726442743,6.234949291,7.217936195,833.1746085,509.2747424,1362.671802
3,GLMNET,prediction,18/10/2020,6.554927189,6.063433737,7.04642064,701.6979835,428.8488936,1147.739623
3,GLMNET,prediction,25/10/2020,6.445964892,5.954471441,6.937458344,629.1544149,384.4731114,1029.148602
3,GLMNET,prediction,01/11/2020,6.409387852,5.9178944,6.900881304,606.5216739,370.6283887,992.1495963
3,GLMNET,prediction,08/11/2020,6.442646846,5.951153394,6.934140297,627.0669981,383.1962131,1025.736185
3,GLMNET,prediction,15/11/2020,6.304916732,5.81342328,6.796410184,546.2560175,333.7631545,893.6299635
3,GLMNET,prediction,22/11/2020,6.299965854,5.808472402,6.791459306,543.5533154,332.1098788,889.2117054
3,GLMNET,prediction,29/11/2020,6.302469913,5.810976461,6.793963364,544.9186176,332.9450507,891.4436411
3,GLMNET,prediction,06/12/2020,6.167197107,5.675703655,6.658690559,475.8476781,290.6935179,778.5295203
3,GLMNET,prediction,13/12/2020,6.119770956,5.628277504,6.611264408,453.7605223,277.1825364,742.4224137
3,GLMNET,prediction,20/12/2020,6.035172424,5.543678972,6.526665876,416.8708545,254.6166784,682.1168143
3,GLMNET,prediction,27/12/2020,5.854376468,5.362883016,6.345869919,347.7573707,212.3391207,569.1331439
3,GLMNET,prediction,03/01/2021,5.951029237,4.792612284,7.10944619,383.1485155,119.6160408,1222.469789
3,GLMNET,prediction,10/01/2021,5.707403846,4.548986892,6.865820799,300.0883808,93.53658404,957.9326078
3,GLMNET,prediction,17/01/2021,5.655732788,4.497315835,6.814149741,284.925929,88.77583442,909.6419053
3,GLMNET,prediction,24/01/2021,5.755420251,4.597003298,6.913837204,314.8982762,98.18663699,1005.100458
3,GLMNET,prediction,31/01/2021,5.540452176,4.382035222,6.698869129,253.7931847,79.00068703,810.4876184
3,GLMNET,prediction,07/02/2021,5.483992508,4.325575554,6.642409461,239.8062114,74.60901745,765.9406823
3,GLMNET,prediction,14/02/2021,5.546472889,4.388055935,6.704889842,255.3318486,79.48380109,815.3880898
3,GLMNET,prediction,21/02/2021,5.381469653,4.2230527,6.539886607,216.3414574,67.24148742,691.2080817
3,GLMNET,prediction,28/02/2021,5.173824286,4.015407333,6.33224124,175.5888742,54.44587574,561.4156907
3,GLMNET,prediction,07/03/2021,5.062915294,3.904498341,6.221332247,157.0506093,48.62517873,502.3734034
3,GLMNET,prediction,14/03/2021,4.9996355,3.841218546,6.158052453,147.3590723,45.58220244,471.5069487
3,GLMNET,prediction,21/03/2021,5.010750675,3.852333722,6.169167629,149.0173082,46.10286005,476.7882434
